Name,Total,Ticket_Value,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type
2016年宁夏回族自治区政府专项债券(三期),14.0000,100.00,100.00,7,3.18,05.20,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定
2016年宁夏回族自治区政府专项债券(四期),4.2100,100.00,100.00,10,3.2,05.20,银行间,宁夏回族自治区政府,半年付,荷兰式招标,固定
2017年特别国债(一期),4000.0000,100.00,100.00,7,3.6,8.29,银行间,财政部,年付,荷兰式招标,固定
2017年特别国债(二期),2000.0000,100.00,100.00,10,3.62,8.29,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(一期)国债,200.0000,100.00,100.00,5,2.88,01.12,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(二期)国债,200.0000,100.00,100.16,3,2.77,1.19,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(三期)国债,200.0000,100.00,100.00,1,2.78,2.9,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(四期)国债,200.0000,100.00,100.00,10,3.4,2.9,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(五期)国债,200.0000,100.00,100.00,30,3.77,2.20,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(六期)国债,200.0000,100.00,100.00,7,3.2,3.16,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(七期)国债,360.0000,0.00,100.00,97.89,3.13,4.13,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(八期)国债,320.0000,100.00,100.00,3,3.23,4.27,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(九期)国债,360.0000,100.00,100.00,1,3.32,5.4,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(十期)国债,360.0000,100.00,100.00,10,3.52,5.4,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(十一期)国债,291.5000,100.00,100.00,50,4.08,5.22,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(十二期)国债,281.9000,100.00,100.00,2,3.62,6.15,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(十三期)国债,403.3000,100.00,100.00,7,3.57,6.22,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(十四期)国债,322.6000,100.00,100.00,5,3.47,7.13,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(十五期)国债,291.5000,100.00,100.00,30,4.05,7.24,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(十六期)国债,322.8000,100.00,100.00,3,3.46,7.27,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(十七期)国债,363.9000,100.00,100.00,1,3.33,8.3,银行间,财政部,年付,荷兰式招标,固定
2017年记账式附息(十八期)国债,360.7000,100.00,100.00,10,3.59,8.3,银行间,财政部,半年付,荷兰式招标,固定
2017年记账式附息(十九期)国债,280.0000,100.00,100.00,2,3.5,9.14,银行间,财政部,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府一般债券(一期),56.7000,100.00,100.00,7,3.4,3.2,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府一般债券(二期),56.7000,100.00,100.00,7,3.4,3.2,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府专项债券(一期),21.5000,100.00,100.00,3,3.19,3.2,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府专项债券(二期),21.5000,100.00,100.00,7,3.54,3.2,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年辽宁省政府一般债券(一期),41.7000,100.00,100.00,3,3.13,3.15,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府一般债券(二期),41.7000,100.00,100.00,5,3.3,3.15,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府一般债券(三期),41.7000,100.00,100.00,7,3.48,3.15,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府一般债券(四期),13.9000,100.00,100.00,10,3.65,3.15,银行间,辽宁省政府,半年付,荷兰式招标,固定
2017年河北省政府一般债券(一期),38.0000,100.00,100.00,5,3.2,3.10,银行间,河北省政府,年付,荷兰式招标,固定
2017年河北省政府一般债券(二期),38.0000,100.00,100.00,7,3.35,3.10,银行间,河北省政府,年付,荷兰式招标,固定
2017年河北省政府专项债券(一期),24.0000,100.00,100.00,5,3.2,3.10,银行间,河北省政府,年付,荷兰式招标,固定
2017年云南省政府一般债券(一期),77.0000,100.00,100.00,3,3.24,3.20,银行间,云南省政府,年付,荷兰式招标,固定
2017年云南省政府一般债券(二期),77.2000,100.00,100.00,10,3.79,3.20,银行间,云南省政府,半年付,荷兰式招标,固定
2017年云南省政府专项债券(一期),88.0000,100.00,100.00,3,3.36,3.20,银行间,云南省政府,年付,荷兰式招标,固定
2017年云南省政府专项债券(二期),88.4000,100.00,100.00,10,3.87,3.20,银行间,云南省政府,半年付,荷兰式招标,固定
2017年山西省政府一般债券(一期),18.0000,100.00,100.00,3,2.92,3.22,银行间,山西省政府,年付,荷兰式招标,固定
2017年山西省政府一般债券(二期),18.0000,100.00,100.00,5,3.11,3.22,银行间,山西省政府,年付,荷兰式招标,固定
2017年山西省政府一般债券(三期),24.0000,100.00,100.00,7,3.4,3.22,银行间,山西省政府,年付,荷兰式招标,固定
2017年山西省政府专项债券(一期),25.0000,100.00,100.00,5,3.25,3.22,银行间,山西省政府,年付,荷兰式招标,固定
2017年山西省政府专项债券(二期),25.0000,100.00,100.00,7,3.58,3.22,银行间,山西省政府,年付,荷兰式招标,固定
2017年江苏省政府一般债券(一期),190.1000,100.00,100.00,3,3.27,4.10,银行间,江苏省政府,年付,荷兰式招标,固定
2017年江苏省政府一般债券(二期),190.0000,100.00,100.00,7,4.10,4.10,银行间,江苏省政府,年付,荷兰式招标,固定
2017年江苏省政府专项债券(一期),147.7000,100.00,100.00,5,3.5,4.10,银行间,江苏省政府,年付,荷兰式招标,固定
2017年江苏省政府专项债券(二期),147.7000,100.00,100.00,10,3.78,4.10,银行间,江苏省政府,半年付,荷兰式招标,固定
2017年山东省政府一般债券(一期),136.0000,100.00,100.00,5,3.28,4.1,银行间,山东省政府,年付,荷兰式招标,固定
2017年山东省政府一般债券(二期),136.0000,100.00,100.00,100,3.63,4.1,银行间,山东省政府,年付,荷兰式招标,固定
2017年重庆市政府一般债券(一期),40.0000,100.00,100.00,5,3.46,4.10,银行间,重庆市政府,年付,荷兰式招标,固定
2017年重庆市政府一般债券(二期),60.0000,100.00,100.00,7,3.61,4.10,银行间,重庆市政府,年付,荷兰式招标,固定
2017年重庆市政府专项债券(一期),40.0000,100.00,100.00,5,3.4,4.10,银行间,重庆市政府,年付,荷兰式招标,固定
2017年重庆市政府专项债券(二期),140.0000,100.00,100.00,7,3.61,4.10,银行间,重庆市政府,年付,荷兰式招标,固定
2017年四川省政府一般债券(一期),42.0000,100.00,100.00,3,3.35,4.14,银行间,四川省政府,年付,荷兰式招标,固定
2017年四川省政府一般债券(二期),42.0000,100.00,100.00,5,3.54,4.14,银行间,四川省政府,年付,荷兰式招标,固定
2017年四川省政府一般债券(三期),42.0000,100.00,100.00,7,3.72,4.14,银行间,四川省政府,年付,荷兰式招标,固定
2017年四川省政府一般债券(四期),14.0000,100.00,100.00,10,3.8,4.14,银行间,四川省政府,半年付,荷兰式招标,固定
2017年四川省政府专项债券(一期),48.0000,100.00,100.00,3,3.45,4.14,银行间,四川省政府,年付,荷兰式招标,固定
2017年四川省政府专项债券(二期),48.0000,100.00,100.00,5,3.57,4.14,银行间,四川省政府,年付,荷兰式招标,固定
2017年四川省政府专项债券(三期),48.0000,100.00,100.00,7,3.7,4.14,银行间,四川省政府,年付,荷兰式招标,固定
2017年四川省政府专项债券(四期),16.0000,100.00,100.00,10,3.81,4.14,银行间,四川省政府,半年付,荷兰式招标,固定
2017年青海省政府一般债券(一期),9.8500,100.00,100.00,3,3.28,4.18,银行间,青海省政府,年付,荷兰式招标,固定
2017年青海省政府一般债券(二期),22.0500,100.00,100.00,5,3.5,4.18,银行间,青海省政府,年付,荷兰式招标,固定
2017年青海省政府一般债券(三期),22.0500,0.00,100.00,100,3.74,4.18,银行间,青海省政府,年付,荷兰式招标,固定
2017年青海省政府一般债券(四期),22.0500,100.00,100.00,10,3.83,4.18,银行间,青海省政府,半年付,荷兰式招标,固定
2017年河南省政府一般债券(一期),93.5774,100.00,100.00,3,3.34,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年河南省政府一般债券(二期),94.0000,100.00,100.00,7,3.63,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年河南省政府专项债券(一期),69.0463,100.00,100.00,3,3.33,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年河南省政府专项债券(二期),69.0000,100.00,100.00,7,3.66,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年浙江省政府一般债券(一期),28.5658,100.00,100.00,100,3.13,4.17,银行间,浙江省政府,年付,荷兰式招标,固定
2017年浙江省政府一般债券(二期),28.5658,100.00,100.00,7,3.51,4.17,银行间,浙江省政府,年付,荷兰式招标,固定
2017年浙江省政府一般债券(三期),38.0877,100.00,100.00,10,3.67,4.17,银行间,浙江省政府,半年付,荷兰式招标,固定
2017年浙江省政府专项债券(一期),86.7119,100.00,100.00,5,3.13,4.17,银行间,浙江省政府,年付,荷兰式招标,固定
2017年浙江省政府专项债券(二期),34.6847,100.00,100.00,7,3.41,4.17,银行间,浙江省政府,年付,荷兰式招标,固定
2017年浙江省政府专项债券(三期),52.0270,100.00,100.00,10,3.61,4.17,银行间,浙江省政府,半年付,荷兰式招标,固定
2017年辽宁省政府专项债券(一期),58.7700,100.00,100.00,3,3.53,4.19,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府专项债券(二期),58.7700,100.00,100.00,5,3.76,4.19,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府专项债券(三期),58.7700,100.00,100.00,7,3.81,4.19,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府专项债券(四期),19.5900,100.00,,,,,,,,,
2017年甘肃省政府一般债券(一期),40.0000,100.00,100.00,5,3.57,4.19,银行间,甘肃省政府,年付,荷兰式招标,固定
2017年甘肃省政府一般债券(二期),50.0000,100.00,100.00,7,3.77,4.19,银行间,甘肃省政府,年付,荷兰式招标,固定
2017年云南省政府一般债券(三期),57.1000,100.00,100.00,5,4.2,05.19,银行间,云南省政府,年付,荷兰式招标,固定
2017年云南省政府一般债券(四期),60.0000,100.00,100.00,7,4.28,05.19,银行间,云南省政府,年付,荷兰式招标,固定
2017年云南省政府专项债券(三期),45.5000,100.00,100.00,5,4.2,05.19,银行间,云南省政府,年付,荷兰式招标,固定
2017年云南省政府专项债券(四期),50.0000,100.00,100.00,7,4.26,05.19,银行间,云南省政府,年付,荷兰式招标,固定
2017年河北省政府一般债券(七期),46.0000,100.00,100.00,7,4.05,6.13,银行间,河北省政府,年付,荷兰式招标,固定
2017年河北省政府专项债券(二期),125.0000,100.00,100.00,5,4,6.13,银行间,河北省政府,年付,荷兰式招标,固定
2017年河北省政府专项债券(三期),150.0000,100.00,100.00,7,4.08,6.13,银行间,河北省政府,年付,荷兰式招标,固定
2017年河北省政府专项债券(四期),75.0000,100.00,100.00,10,4.07,6.13,银行间,河北省政府,半年付,荷兰式招标,固定
2017年贵州省政府专项债券(一期),80.0000,100.00,100.00,3,3.56,4.24,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府专项债券(二期),120.0000,100.00,100.00,7,3.89,4.24,银行间,贵州省政府,年付,荷兰式招标,固定
2017年黑龙江省政府一般债券(一期),34.5000,100.00,100.00,3,3.93,5.8,银行间,黑龙江省政府,年付,荷兰式招标,固定
2017年黑龙江省政府一般债券(二期),96.0000,100.00,100.00,5,4.08,5.8,银行间,黑龙江省政府,年付,荷兰式招标,固定
2017年黑龙江省政府一般债券(三期),96.0000,100.00,100.00,7,4.23,5.8,银行间,黑龙江省政府,年付,荷兰式招标,固定
2017年黑龙江省政府一般债券(四期),96.0000,100.00,100.00,10,4.17,5.8,银行间,黑龙江省政府,半年付,荷兰式招标,固定
2017年黑龙江省政府专项债券(一期),20.0000,100.00,100.00,5,4.16,5.8,银行间,黑龙江省政府,年付,荷兰式招标,固定
2017年黑龙江省政府专项债券(二期),11.3100,100.00,100.00,7,4.05,5.8,银行间,黑龙江省政府,年付,荷兰式招标,固定
2017年陕西省政府一般债券(一期),70.0000,100.00,100.00,5,4.08,5.12,银行间,陕西省政府,年付,荷兰式招标,固定
2017年陕西省政府一般债券(二期),70.0000,100.00,100.00,7,4.23,5.12,银行间,陕西省政府,年付,荷兰式招标,固定
2017年陕西省政府专项债券(一期),50.0000,100.00,100.00,5,4.13,5.12,银行间,陕西省政府,年付,荷兰式招标,固定
2017年陕西省政府专项债券(二期),50.0000,100.00,100.00,7,4.26,5.12,银行间,陕西省政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府一般债券(三期),6.2000,100.00,100.00,3,3.8,5.9,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府一般债券(四期),6.1000,100.00,100.00,7,4.05,5.9,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府专项债券(三期),5.6000,100.00,100.00,3,3.8,5.9,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府专项债券(四期),5.7000,100.00,100.00,7,4.05,5.9,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年北京市政府一般债券(一期),2.7680,100.00,100.00,5,3.46,5.10,银行间,北京市政府,年付,荷兰式招标,固定
2017年北京市政府专项债券(一期),45.0592,100.00,100.00,5,3.46,5.10,银行间,北京市政府,年付,荷兰式招标,固定
2017年广东省政府一般债券(一期),4.4000,100.00,100.00,3,3.83,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府一般债券(二期),13.2000,100.00,100.00,5,3.85,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府一般债券(三期),13.2000,100.00,100.00,7,3.96,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府一般债券(四期),13.2000,100.00,100.00,10,3.93,05.19,银行间,广东省政府,半年付,荷兰式招标,固定
2017年广东省政府专项债券(一期),33.0000,100.00,100.00,5,3.85,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府专项债券(二期),13.2000,100.00,100.00,7,3.96,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府专项债券(三期),19.8000,100.00,100.00,10,3.93,05.19,银行间,广东省政府,半年付,荷兰式招标,固定
2017年广西壮族自治区政府一般债券(五期),110.0000,100.00,100.00,3,4.29,5.24,银行间,广西壮族自治区政府,年付,荷兰式招标,固定
2017年广西壮族自治区政府一般债券(六期),220.0000,100.00,100.00,5,4.32,5.24,银行间,广西壮族自治区政府,年付,荷兰式招标,固定
2017年广西壮族自治区政府一般债券(七期),220.0000,100.00,100.00,7,4.41,5.24,银行间,广西壮族自治区政府,年付,荷兰式招标,固定
