Name,Total,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type,Year,Payment_Interval,isGov,Real_Interest,Inflation,Duration
2015年陕西省政府一般债券(三期),53.0,100.0,7.0,3.53,6.3,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.53,3.0,6.323306097516017
2015年陕西省政府一般债券(四期),53.0,100.0,10.0,3.6,6.3,银行间,陕西省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年陕西省政府一般债券(五期),35.3412,100.0,3.0,3.03,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.03,3.0,2.912638153910312
2015年陕西省政府一般债券(六期),52.8,100.0,5.0,3.36,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年陕西省政府一般债券(七期),52.8,100.0,7.0,3.62,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.62,3.0,6.307613171839684
2015年陕西省政府一般债券(八期),35.3,100.0,10.0,3.6,8.31,银行间,陕西省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年陕西省政府专项债券(一期),26.3049,100.0,3.0,3.03,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.03,3.0,2.912638153910312
2015年陕西省政府专项债券(二期),39.4,100.0,5.0,3.36,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年陕西省政府专项债券(三期),39.4,100.0,7.0,3.62,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.62,3.0,6.307613171839684
2015年陕西省政府专项债券(四期),26.3,100.0,10.0,3.6,8.31,银行间,陕西省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年陕西省政府专项债券(五期),1.0,100.0,3.0,3.03,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.03,3.0,2.912638153910312
2015年陕西省政府专项债券(六期),1.5,100.0,5.0,3.36,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年陕西省政府专项债券(七期),1.5,100.0,7.0,3.62,8.31,银行间,陕西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.62,3.0,6.307613171839684
2015年陕西省政府专项债券(八期),1.0,100.0,10.0,3.6,8.31,银行间,陕西省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年甘肃省政府一般债券(一期),20.0,100.0,3.0,2.85,7.1,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,2.85,3.0,2.9176370854090607
2015年甘肃省政府一般债券(二期),60.0,100.0,5.0,3.14,7.1,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,3.14,3.0,4.704687614712836
2015年甘肃省政府一般债券(三期),60.0,100.0,7.0,3.48,7.1,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,3.48,3.0,6.332055411059349
2015年甘肃省政府一般债券(四期),60.0,100.0,10.0,3.51,7.1,银行间,甘肃省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.540800249999987,3.0,8.532085770882986
2015年甘肃省政府一般债券(五期),9.5575,100.0,3.0,3.03,8.21,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,3.03,3.0,2.912638153910312
2015年甘肃省政府一般债券(六期),20.0,100.0,5.0,3.36,8.21,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年甘肃省政府一般债券(七期),20.0,100.0,7.0,3.6,8.21,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,3.6,3.0,6.311094300373689
2015年甘肃省政府一般债券(八期),20.0,100.0,10.0,3.61,8.21,银行间,甘肃省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6425802499999715,3.0,8.495510106250377
2015年甘肃省政府专项债券(一期),44.6228,100.0,5.0,3.36,8.21,银行间,甘肃省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年甘肃省政府专项债券(二期),44.0,100.0,10.0,3.61,8.21,银行间,甘肃省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6425802499999715,3.0,8.495510106250377
2015年青海省政府一般债券(一期),28.0,100.0,3.0,2.84,7.1,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,2.84,3.0,2.917915486454623
2015年青海省政府一般债券(二期),40.0,100.0,5.0,3.13,7.13,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.13,3.0,4.7055718826728015
2015年青海省政府一般债券(三期),40.0,100.0,7.0,3.46,7.13,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.46,3.0,6.3355613621906715
2015年青海省政府一般债券(四期),45.0,100.0,10.0,3.47,7.13,银行间,青海省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.5001022499999923,3.0,8.54678927826325
2015年青海省政府一般债券(五期),15.2712,100.0,3.0,3.02,8.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.02,3.0,2.9129152628853627
2015年青海省政府一般债券(六期),26.0,26.0,5.0,3.36,8.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,18.020459560082283
2015年青海省政府一般债券(七期),26.0,100.0,7.0,3.61,8.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.61,3.0,6.309353294847299
2015年青海省政府一般债券(八期),26.0,100.0,10.0,3.61,8.25,银行间,青海省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6425802499999715,3.0,8.495510106250377
2015年青海省政府专项债券(一期),8.0,100.0,3.0,3.02,8.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.02,3.0,2.9129152628853627
2015年青海省政府专项债券(二期),9.0,100.0,5.0,3.36,8.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年青海省政府专项债券(三期),8.0,100.0,7.0,3.61,8.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.61,3.0,6.309353294847299
2015年青海省政府专项债券(四期),8.0,100.0,10.0,3.61,8.25,银行间,青海省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6425802499999715,3.0,8.495510106250377
2015年青海省政府一般债券(九期),5.0,100.0,3.0,3.19,9.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.19,3.0,2.9082141212897477
2015年青海省政府一般债券(十期),8.0,100.0,5.0,100.0,9.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,100.0,3.0,1.9375
2015年青海省政府一般债券(十一期),8.0,100.0,7.0,3.53,9.25,银行间,青海省政府,年付,荷兰式招标,固定,2015,1.0,0,3.53,3.0,6.323306097516017
2015年青海省政府一般债券(十二期),8.0,100.0,10.0,3.52,9.25,银行间,青海省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.5509760000000057,3.0,8.52841645063598
2015年宁夏回族自治区政府一般债券(一期),7.0,100.0,3.0,2.89,6.16,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2015,1.0,0,2.89,3.0,2.916524201004046
2015年宁夏回族自治区政府一般债券(二期),21.0,100.0,5.0,3.25,6.16,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.25,3.0,4.694983082403478
2015年宁夏回族自治区政府一般债券(三期),21.0,100.0,7.0,3.52,6.16,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.52,3.0,6.325054183748001
2015年宁夏回族自治区政府一般债券(四期),21.0,100.0,10.0,3.59,6.16,银行间,宁夏回族自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6222202499999856,3.0,8.502804386182262
2015年宁夏回族自治区政府一般债券(五期),5.7279,100.0,3.0,3.14,9.9,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.14,3.0,2.909594670717405
2015年宁夏回族自治区政府一般债券(六期),10.0,100.0,5.0,3.35,9.9,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.35,3.0,4.686196308851311
2015年宁夏回族自治区政府一般债券(七期),10.0,100.0,7.0,3.53,9.9,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.53,3.0,6.323306097516017
2015年宁夏回族自治区政府一般债券(八期),10.0,100.0,10.0,3.52,9.9,银行间,宁夏回族自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.5509760000000057,3.0,8.52841645063598
2015年新疆维吾尔自治区政府一般债券(一期),11.8,100.0,3.0,2.84,5.22,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,2.84,3.0,2.917915486454623
2015年新疆维吾尔自治区政府一般债券(二期),17.7,100.0,5.0,3.07,5.22,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.07,3.0,4.710884644264176
2015年新疆维吾尔自治区政府一般债券(三期),17.7,100.0,7.0,3.37,5.22,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.37,3.0,6.351382319128622
2015年新疆维吾尔自治区政府一般债券(四期),11.8,100.0,10.0,3.41,5.22,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.41,3.0,8.639347194643353
2015年新疆维吾尔自治区政府一般债券(五期),50.2,100.0,3.0,2.89,6.17,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,2.89,3.0,2.916524201004046
2015年新疆维吾尔自治区政府一般债券(六期),75.3,100.0,5.0,3.26,6.17,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.26,3.0,4.694102885477579
2015年新疆维吾尔自治区政府一般债券(七期),75.3,100.0,7.0,3.54,6.17,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.54,3.0,6.321558898374762
2015年新疆维吾尔自治区政府一般债券(八期),50.2,100.0,10.0,3.61,6.17,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6425802499999715,3.0,8.495510106250377
2015年新疆维吾尔自治区政府专项债券(一期),6.6,100.0,3.0,2.89,7.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,2.89,3.0,2.916524201004046
2015年新疆维吾尔自治区政府专项债券(二期),9.9,100.0,5.0,3.19,7.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.19,3.0,4.7002713744466975
2015年新疆维吾尔自治区政府专项债券(三期),9.9,100.0,7.0,3.54,7.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.54,3.0,6.321558898374762
2015年新疆维吾尔自治区政府专项债券(四期),6.6,100.0,10.0,3.6,7.07,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年新疆维吾尔自治区政府一般债券(九期),7.4,100.0,3.0,2.88,8.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,2.88,3.0,2.91680231419111
2015年新疆维吾尔自治区政府一般债券(十期),11.1,100.0,5.0,3.19,8.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.19,3.0,4.7002713744466975
2015年新疆维吾尔自治区政府1般债券(11期),11.1,100.0,7.0,3.45,8.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.45,3.0,6.337315674139741
2015年新疆维吾尔自治区政府1般债券(12期),7.4,100.0,10.0,3.47,8.07,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.5001022499999923,3.0,8.54678927826325
2015年新疆维吾尔自治区政府专项债券(六期),3.6,100.0,5.0,3.19,8.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.19,3.0,4.7002713744466975
2015年新疆维吾尔自治区政府专项债券(七期),3.6,100.0,7.0,3.45,8.07,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.45,3.0,6.337315674139741
2015年新疆维吾尔自治区政府一般债券(十三期),37.0,100.0,3.0,3.13,9.16,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.13,3.0,2.9098709942458556
2015年新疆维吾尔自治区政府一般债券(十四期),55.5,100.0,5.0,3.37,9.16,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.37,3.0,4.684442998823904
2015年新疆维吾尔自治区政府一般债券(十五期),55.5,100.0,7.0,3.55,9.16,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.55,3.0,6.319812585751217
2015年新疆维吾尔自治区政府一般债券(十六期),37.0,100.0,10.0,3.49,9.16,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.5204502499999846,3.0,8.539432274700621
2015年新疆维吾尔自治区政府专项债券(九期),11.6,100.0,3.0,2.98,9.16,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,2.98,3.0,2.91402441464592
2015年新疆维吾尔自治区政府专项债券(十期),17.4,100.0,5.0,3.18,9.16,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.18,3.0,4.7011539431359015
2015年新疆维吾尔自治区政府专项债券(十一期),17.4,100.0,7.0,3.41,9.16,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2015,1.0,0,3.41,3.0,6.344341844617097
2015年新疆维吾尔自治区政府专项债券(十二期),11.6,100.0,10.0,3.34,9.16,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2015,0.5,0,3.3678889999999795,3.0,8.594867007548292
2015年记账式贴现(二十四期)国债,100.0,99.44,0.25,,12.28,银行间,财政部,贴现,荷兰式招标,贴现,2015,0.25,1,2.2717147051757314,3.0,0.25
2016年记账式附息(一期)国债,200.0,100.0,1.0,2.32,1.7,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.32,8.5,0.9999999999999999
2016年记账式附息(二期)国债,200.0,100.0,5.0,2.53,1.14,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.53,8.5,4.759257104041416
2016年记账式附息(三期)国债,200.0,100.0,3.0,2.55,1.28,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.55,8.5,2.9260205567392767
2016年记账式附息(四期)国债,200.0,100.0,10.0,2.85,1.28,银行间,财政部,半年付,荷兰式招标,固定,2016,0.5,1,2.870306250000021,8.5,8.78016622916798
2016年记账式附息(五期)国债,200.0,100.0,1.0,2.22,2.18,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.22,8.5,1.0
2016年记账式附息(六期)国债,200.0,100.0,7.0,2.75,3.17,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.75,8.5,6.462366777794753
2016年记账式附息(十期)国债,359.0,100.0,10.0,2.9,5.5,银行间,财政部,半年付,荷兰式招标,固定,2016,0.5,1,2.9210249999999993,8.5,8.760957482049319
16附息国债11,282.7,100.0,1.0,2.3,5.5,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.3,8.5,1.0000000000000002
2016年记账式附息(十三期)国债,284.1,100.0,50.0,3.7,5.23,银行间,财政部,半年付,荷兰式招标,固定,2016,0.5,1,3.734225000000002,8.5,23.264910829593973
2016年记账式附息(二十五期)国债,200.0,98.6,7.0,2.79,11.17,银行间,财政部,年付,荷兰式招标,固定,2016,1.0,1,2.79,8.5,6.546754337695976
2016年湖北省政府一般债券(一期),180.0,100.0,3.0,2.75,2.19,银行间,湖北省政府,年付,荷兰式招标,固定,2016,1.0,0,2.75,8.5,2.9204243403721257
2016年湖北省政府一般债券(二期),180.0,100.0,5.0,2.9,2.19,银行间,湖北省政府,年付,荷兰式招标,固定,2016,1.0,0,2.9,8.5,4.726004338438107
2016年湖北省政府一般债券(三期),180.0,100.0,7.0,3.07,2.19,银行间,湖北省政府,年付,荷兰式招标,固定,2016,1.0,0,3.07,8.5,6.404645581166745
2016年湖北省政府一般债券(四期),60.0,100.0,10.0,3.04,2.19,银行间,湖北省政府,半年付,荷兰式招标,固定,2016,0.5,0,3.0631040000000276,8.5,8.707539720547423
2016年广东省政府专项债券(一期),228.5,100.0,5.0,2.9,2.24,银行间,广东省政府,年付,荷兰式招标,固定,2016,1.0,0,2.9,8.5,4.726004338438107
2016年广东省政府专项债券(二期),91.4,100.0,7.0,3.07,2.24,银行间,广东省政府,年付,荷兰式招标,固定,2016,1.0,0,3.07,8.5,6.404645581166745
2016年广东省政府专项债券(三期),137.1,100.0,10.0,3.04,2.24,银行间,广东省政府,半年付,荷兰式招标,固定,2016,0.5,0,3.0631040000000276,8.5,8.707539720547423
2016年广东省政府一般债券(一期),41.3,100.0,3.0,2.74,3.2,银行间,广东省政府,年付,荷兰式招标,固定,2016,1.0,0,2.74,8.5,2.9207034629012054
2016年广东省政府一般债券(二期),123.9,100.0,5.0,2.85,3.2,银行间,广东省政府,年付,荷兰式招标,固定,2016,1.0,0,2.85,8.5,4.73047020906504
2016年广东省政府一般债券(三期),123.9,100.0,7.0,3.07,3.2,银行间,广东省政府,年付,荷兰式招标,固定,2016,1.0,0,3.07,8.5,6.404645581166745
2016年广东省政府一般债券(四期),123.9,100.0,10.0,3.06,3.2,银行间,广东省政府,半年付,荷兰式招标,固定,2016,0.5,0,3.0834090000000147,8.5,8.699952458235778
2016年内蒙古自治区政府一般债券(一期),63.0,100.0,3.0,2.76,3.14,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2016,1.0,0,2.76,8.5,2.9201452901097467
2016年内蒙古自治区政府一般债券(二期),189.0,189.0,5.0,2.93,3.14,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2016,1.0,0,2.93,8.5,2.4991158464837175
2016年内蒙古自治区政府一般债券(三期),189.0,100.0,7.0,3.19,3.14,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2016,1.0,0,3.19,8.5,6.383242463887029
2016年内蒙古自治区政府一般债券(四期),189.0,100.0,10.0,3.2,3.14,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定,2016,0.5,0,3.2256000000000062,8.5,8.647145856452768
2016年浙江省政府一般债券(二期),90.0,100.0,5.0,2.79,3.11,银行间,浙江省政府,年付,荷兰式招标,固定,2016,1.0,0,2.79,8.5,4.735840648740449
2016年浙江省政府一般债券(三期),90.0,100.0,7.0,3.07,3.11,银行间,2016.03.10,年付,荷兰式招标,固定,2016,1.0,0,3.07,8.5,6.404645581166745
2016年浙江省政府一般债券(四期),90.0,100.0,10.0,3.21,3.11,银行间,浙江省政府,半年付,荷兰式招标,固定,2016,0.5,0,3.235760249999986,8.5,8.643394227847272
2016年山东省政府一般债券(一期),63.2,100.0,3.0,2.6,3.11,银行间,山东省政府,年付,荷兰式招标,固定,2016,1.0,0,2.6,8.5,2.924618781087438
2016年山东省政府一般债券(二期),94.8,100.0,5.0,2.79,3.11,银行间,山东省政府,年付,荷兰式招标,固定,2016,1.0,0,2.79,8.5,4.735840648740449
2016年山东省政府一般债券(三期),94.8,100.0,7.0,3.09,3.11,银行间,山东省政府,年付,荷兰式招标,固定,2016,1.0,0,3.09,8.5,6.401069283278802
